"","AZUAY","BOLIVAR","CAÑAR","CARCHI","CHIMBORAZO","COTOPAXI","EL ORO","ESMERALDAS","GALAPAGOS","GUAYAS","IMBABURA","LOJA","LOS RIOS","MANABI","MORONA SANTIAGO","NAPO","ORELLANA","PASTAZA","PICHINCHA","SANTA ELENA","SANTO DOMINGO DE LOS TSACHILAS","SUCUMBIOS","TUNGURAHUA","ZAMORA CHINCHIPE"
"127",236105.516512003,22087.9724662979,51582.0571799206,27744.6510071636,73702.4494951065,77591.7786050538,168610.278106913,72010.9018223808,14496.6568787355,1147328.67570429,88351.0505296801,90022.7815800038,123654.785734515,261532.091519009,21745.0173619271,19212.0458516716,35339.3354406403,17406.1007275257,1544793.33583946,50170.2004953228,95881.8403361344,33197.70424081,134402.251654096,24123.8321417274
"128",236706.417573039,22585.474895765,51609.5162448495,27824.3290767261,73900.8338369157,77816.979971055,169185.496310828,72214.4081095052,14555.7775380202,1150578.60117371,88593.6158066903,90272.3223832882,124114.688050051,262450.038911591,21811.8596469471,19270.9897935738,35479.592779605,17457.6360362378,1549106.72920667,50374.197964268,96271.4453781512,33277.7876043591,134801.812718791,24203.2857221846
"129",237307.318833599,22650.9298599652,52721.0307821294,27904.0071462886,74099.2181787248,78042.1813370561,169760.714514743,72417.9143966296,14614.8981972315,1153828.52664312,88836.1810837006,90521.8631865726,124574.590365588,263194.720239342,21878.7019319672,19329.9337354761,35619.8501185696,17509.1713449499,1553420.12258009,50578.1954332132,96661.050420168,33357.8709679082,135201.373783485,24282.7393026419
"130",237908.219983863,22956.191407259,53146.7348465848,27983.6852158511,74297.6025205339,78267.3827030573,170335.932718659,72621.420683754,14674.0188564487,1157078.45211254,89078.7463607108,90771.403989857,125034.492681124,264128.670736966,21945.5442169872,19388.8776773784,35760.1074575343,17560.706653662,1557733.51594838,50782.1929021584,97050.6554621849,33437.9543314573,135600.93484818,24362.1928830991
"131",238509.121121777,23018.8191086799,53186.0045369169,28063.3632854136,74495.986862343,78492.5840690585,170911.150922574,72824.9269708784,14733.139515627,1160328.37758196,89321.311637721,91020.9447931415,125494.394996661,264974.386962839,22012.3865020073,19447.8216192806,35900.3647964989,17612.241962374,1562046.90932091,50986.1903711036,97440.2605042017,33518.0376950064,136000.495912874,24441.6464635563
"132",239110.022362769,22051.8957909016,51340.5782305531,28143.0413549761,74694.3712041522,78717.7854350596,171486.36912649,73028.4332580028,14792.2601747635,1163578.30305137,89563.8769147313,91270.4855964259,125954.297312197,265649.675189708,22079.2287870274,19506.7655611829,36040.6221354636,17663.7772710861,1566360.30268994,51190.1878400487,97829.8655462185,33598.1210585555,136400.056977569,24521.1000440136
"133",239710.923478174,22335.2977140412,50617.8169415118,28222.7194245386,74892.7555459613,78942.9868010608,172061.587330405,73231.9395451272,14851.3808339616,1166828.22852079,89806.4421917415,91520.0263997103,126414.199627734,266496.153909201,22146.0710720474,19565.7095030851,36180.8794744282,17715.3125797982,1570673.69606186,51394.1853089939,98219.4705882353,33678.2044221046,136799.618042263,24600.5536244708
"134",240311.82467726,22048.6591357026,50800.7329131162,28302.3974941011,75091.1398877704,79168.188167062,172636.805534321,73435.4458322516,14910.5014931511,1170078.15399021,90049.0074687517,91769.5672029947,126874.10194327,267315.398311407,22212.9133570675,19624.6534449874,36321.1368133929,17766.8478885103,1574987.08943139,51598.1827779391,98609.0756302521,33758.2877856537,137199.179106958,24680.007204928
"135",240912.725865403,22924.6327418737,50969.0700523851,28382.0755636636,75289.5242295795,79393.3895330631,173212.023738236,73638.952119376,14969.6221523494,1173328.07945962,90291.572745762,92019.1080062791,127334.004258807,268159.069550484,22279.7556420875,19683.5973868896,36461.3941523575,17818.3831972224,1579300.4828029,51802.1802468843,98998.6806722689,33838.3711492028,137598.740171652,24759.4607853852
"136",241513.627002006,23100.9812887768,50712.3049975584,28461.7536332261,75487.9085713886,79618.5908990643,173787.241942152,73842.4584065003,15028.7428115421,1176578.00492904,90534.1380227722,92268.6488095635,127793.906574343,268985.109852846,22346.5979271076,19742.5413287919,36601.6514913222,17869.9185059345,1583613.87617277,52006.1777158295,99388.2857142857,33918.4545127519,137998.301236347,24838.9143658425
"137",242114.528214886,22876.5033400842,50968.8431092633,28541.4317027886,75686.2929131977,79843.7922650655,174362.460146067,74045.9646936247,15087.863470742,1179827.93039845,90776.7032997824,92518.1896128479,128253.80888988,269825.738335162,22413.4402121276,19801.4852706941,36741.9088302868,17921.4538146466,1587927.26954399,52210.1751847747,99777.8907563025,33998.537876301,138397.862301041,24918.3679462997
"138",242715.429368227,23181.752691655,51377.5640041421,28621.1097723511,75884.6772550069,80068.9936310667,174937.678349983,74249.4709807491,15146.9841299467,1183077.85586787,91019.2685767927,92767.7304161323,128713.711205416,270735.060342204,22480.2824971477,19860.4292125964,36882.1661692515,17972.9891233587,1592240.6629141,52414.1726537199,100167.495798319,34078.6212398501,138797.423365736,24997.8215267569
"139",243316.330539654,22780.9330190386,53559.8300857664,28700.7878419136,76083.061596816,80294.1949970678,175512.896553898,74452.9772678735,15206.1047891395,1186327.78133729,91261.8338538029,93017.2712194167,129173.613520953,271573.646025381,22547.1247821677,19919.3731544987,37022.4235082161,18024.5244320708,1596554.05628513,52618.1701226651,100557.100840336,34158.7046033992,139196.98443043,25077.2751072142
"140",243917.23173423,23278.4355078326,53587.2891506953,28780.4659114761,76281.4459386251,80519.396363069,176088.114757814,74656.4835549979,15265.2254483508,1189577.7068067,91504.3991308131,93266.8120227011,129633.515836489,272470.453434141,22613.9670671878,19978.3170964009,37162.6808471808,18076.0597407828,1600867.4496554,52822.1675916103,100946.705882353,34238.7879669483,139596.545495125,25156.7286876714
"141",244518.132884173,23343.8905276222,54698.8036879752,28860.1439810386,76479.8302804342,80744.5977290702,176663.332961729,74859.9898421223,15324.3461075526,1192827.63227612,91746.9644078234,93516.3528259855,130093.418152026,273238.892251602,22680.8093522078,20037.2610383032,37302.9381861454,18127.5950494949,1605180.8430263,53026.1650605555,101336.31092437,34318.8713304974,139996.106559819,25236.1822681286
"142",245119.034074475,23649.1521270032,55124.5077524306,28939.8220506011,76678.2146222434,80969.7990950713,177238.551165645,75063.4961292467,15383.4667667551,1196077.55774554,91989.5296848336,93765.89362927,130553.320467562,274147.555969631,22747.6516372279,20096.2049802054,37443.1955251101,18179.130358207,1609494.23639667,53230.1625295007,101725.915966387,34398.9546940465,140395.667624514,25315.6358485859
"143",245719.935246948,23711.77987723,55163.7774427627,29019.5001201636,76876.5989640525,81195.0004610725,177813.76936956,75267.0024163711,15442.5874259525,1199327.48321495,92232.0949618438,94015.4344325544,131013.222783099,274990.849072936,22814.4939222479,20155.1489221077,37583.4528640747,18230.6656669191,1613807.62976748,53434.1599984459,102115.521008403,34479.0380575956,140795.228689208,25395.0894290431
"144",246320.83641104,22744.8566051827,53318.3511363989,29099.1781897261,77074.9833058616,81420.2018270737,178388.987573476,75470.5087034955,15501.7080851446,1202577.40868437,92474.660238854,94264.9752358388,131473.125098635,275707.876238526,22881.336207268,20214.0928640099,37723.7102030394,18282.2009756312,1618121.02313793,53638.1574673911,102505.12605042,34559.1214211447,141194.789753902,25474.5430095003
"145",246921.737600176,23028.2585711722,52595.5898473576,29178.8562592887,77273.3676476707,81645.4031930748,178964.205777391,75674.0149906199,15560.8287443446,1205827.33415379,92717.2255158643,94514.5160391232,131933.027414172,276551.734254712,22948.1784922881,20273.0368059122,37863.967542004,18333.7362843433,1622434.41650868,53842.1549363363,102894.731092437,34639.2047846938,141594.350818597,25553.9965899576
"146",247522.638763037,22741.6200329842,52778.505818962,29258.5343288512,77471.7519894798,81870.604559076,179539.423981307,75877.5212777443,15619.9494035435,1209077.2596232,92959.7907928745,94764.0568424076,132392.929729708,277375.415031064,23015.0207773081,20331.9807478144,38004.2248809687,18385.2715930554,1626747.80987918,54046.1524052815,103284.336134454,34719.2881482429,141993.911883291,25633.4501704148
"147",248123.539940666,23617.5936767762,52946.8429582309,29338.2123984137,77670.1363312889,82095.8059250772,180114.642185222,76081.0275648687,15679.0700627436,1212327.18509262,93202.3560698847,95013.597645692,132852.832045245,278217.19305365,23081.8630623282,20390.9246897167,38144.4822199333,18436.8069017675,1631061.20324988,54250.1498742267,103673.941176471,34799.371511792,142393.472947986,25712.903750872
"148",248724.441119602,23793.9422589303,52690.0779034042,29417.8904679762,77868.5206730981,82321.0072910784,180689.860389138,76284.5338519931,15738.190721943,1215577.11056203,93444.921346895,95263.1384489764,133312.734360781,279045.908746276,23148.7053473482,20449.8686316189,38284.739558898,18488.3422104796,1635374.59662042,54454.1473431719,104063.546218487,34879.4548753411,142793.03401268,25792.3573313293
"149",249325.342285191,23569.4643432677,52946.6160151091,29497.5685375387,78066.9050149072,82546.2086570795,181265.078593053,76488.0401391175,15797.3113811432,1218827.03603145,93687.4866239052,95512.6792522608,133772.636676318,279885.432464769,23215.5476323683,20508.8125735212,38424.9968978626,18539.8775191916,1639687.98999109,54658.1448121171,104453.151260504,34959.5382388902,143192.595077375,25871.8109117865
"150",249926.243467272,23874.7137257877,53355.3369099879,29577.2466071012,78265.2893567163,82771.4100230807,181840.296796969,76691.5464262419,15856.4320403441,1222076.96150087,93930.0519009154,95762.2200555452,134232.538991854,280775.849536261,23282.3899173883,20567.7565154235,38565.2542368273,18591.4128279037,1644001.38336165,54862.1422810623,104842.756302521,35039.6216024393,143592.156142069,25951.2644922437
"151",250527.144638215,23473.8940821708,55537.6029916122,29656.9246766637,78463.6736985254,82996.6113890819,182415.515000884,76895.0527133663,15915.5526995435,1225326.88697028,94172.6171779257,96011.7608588296,134692.441307391,281613.859794815,23349.2322024084,20626.7004573257,38705.5115757919,18642.9481366158,1648314.77673231,55066.1397500075,105232.361344538,35119.7049659884,143991.717206764,26030.718072701
"152",251128.045810791,23971.3965981373,55565.0620565411,29736.6027462262,78662.0580403346,83221.812755083,182990.7332048,77098.5590004906,15974.6733587452,1228576.8124397,94415.1824549359,96261.301662114,135152.343622927,282495.005106406,23416.0744874284,20685.644399228,38845.7689147566,18694.4834453279,1652628.17010288,55270.1372189527,105621.966386555,35199.7883295375,144391.278271458,26110.1716531582
"153",251728.946989995,24036.8516433875,56676.576593821,29816.2808157887,78860.4423821437,83447.0141210842,183565.951408715,77302.065287615,16033.7940179457,1231826.73790912,94657.7477319461,96510.8424653984,135612.245938464,283281.045267153,23482.9167724485,20744.5883411302,38986.0262537212,18746.01875404,1656941.56347352,55474.1346878979,106011.571428571,35279.8716930866,144790.839336153,26189.6252336154
"154",252329.848159212,24342.1132666252,57102.2806582764,29895.9588853512,79058.8267239528,83672.2154870854,184141.169612631,77505.5715747394,16092.9146771463,1235076.66337853,94900.3130089564,96760.3832686829,136072.148254,284170.97462841,23549.7590574685,20803.5322830325,39126.2835926859,18797.5540627521,1661254.95684411,55678.1321568431,106401.176470588,35359.9550566357,145190.400400847,26269.0788140727
"155",252930.749336319,24404.7410392055,57141.5503486085,29975.6369549137,79257.2110657619,83897.4168530866,184716.387816546,77709.0778618638,16152.0353363463,1238326.58884795,95142.8782859666,97009.9240719673,136532.050569537,285012.472499447,23616.6013424886,20862.4762249347,39266.5409316505,18849.0893714642,1665568.35021475,55882.1296257883,106790.781512605,35440.0384201848,145589.961465542,26348.5323945299
"156",253531.650510934,23437.8177881037,55296.1240422447,30055.3150244762,79455.595407571,84122.6182190877,185291.606020462,77912.5841489882,16211.1559955456,1241576.51431737,95385.4435629768,97259.4648752517,136991.952885073,285760.423024272,23683.4436275087,20921.420166837,39406.7982706152,18900.6246801763,1669881.74358534,56086.1270947335,107180.386554622,35520.1217837339,145989.522530236,26427.9859749871
"157",254132.551682606,23721.219773719,54573.3627532034,30134.9930940387,79653.9797493801,84347.8195850889,185866.824224377,78116.0904361126,16270.2766547459,1244826.43978678,95628.0088399871,97509.0056785361,137451.85520061,286602.33942545,23750.2859125287,20980.3641087392,39547.0556095798,18952.1599888884,1674195.13695597,56290.1245636787,107569.991596639,35600.205147283,146389.083594931,26507.4395554443
"158",254733.452860104,23434.5812539204,54756.2787248079,30214.6711636012,79852.3640911893,84573.0209510901,186442.042428293,78319.596723237,16329.397313946,1248076.3652562,95870.5741169973,97758.5464818205,137911.757516146,287429.307002944,23817.1281975488,21039.3080506415,39687.3129485445,19003.6952976004,1678508.53032657,56494.1220326239,107959.596638655,35680.2885108321,146788.644659625,26586.8931359016
"159",255334.354032273,24310.5549149433,54924.6158640767,30294.3492331637,80050.7484329984,84798.2223170912,187017.260632208,78523.1030103614,16388.5179731463,1251326.29072561,96113.1393940075,98008.0872851049,138371.659831683,288269.682387717,23883.9704825688,21098.2519925438,39827.5702875091,19055.2306063125,1682821.92369719,56698.1195015691,108349.201680672,35760.3718743812,147188.20572432,26666.3467163588
"160",255935.255206849,24486.9035132427,54667.8508092501,30374.0273027262,80249.1327748075,85023.4236830924,187592.478836123,78726.6092974858,16447.6386323465,1254576.21619503,96355.7046710178,98257.6280883893,138831.562147219,289100.380211581,23950.8127675889,21157.195934446,39967.8276264738,19106.7659150246,1687135.31706779,56902.1169705143,108738.806722689,35840.4552379303,147587.766789014,26745.800296816
"161",256536.156382462,24262.4256127084,54924.3889209549,30453.7053722887,80447.5171166166,85248.6250490936,188167.697040039,78930.1155846102,16506.7592915468,1257826.14166445,96598.269948028,98507.1688916737,139291.464462756,289939.085437566,24017.6550526089,21216.1398763483,40108.0849654384,19158.3012237367,1691448.71043841,57106.1144394595,109128.411764706,35920.5386014794,147987.327853708,26825.2538772733
"162",257137.057554818,24567.6750094035,55333.1098158337,30533.3834418512,80645.9014584257,85473.8264150947,188742.915243954,79133.6218717346,16565.8799507472,1261076.06713386,96840.8352250382,98756.7096949581,139751.366778292,290815.496304512,24084.497337629,21275.0838182505,40248.3423044031,19209.8365324488,1695762.10380902,57310.1119084047,109518.016806723,36000.6219650285,148386.888918403,26904.7074577305
"163",257737.958730633,24166.8553790687,57515.3758974581,30613.0615114137,80844.2858002349,85699.0277810959,189318.13344787,79337.128158859,16625.0006099474,1264325.99260328,97083.4005020484,99006.2504982425,140211.269093829,291653.080245031,24151.339622649,21334.0277601528,40388.5996433677,19261.3718411609,1700075.49717964,57514.1093773499,109907.621848739,36080.7053285776,148786.449983097,26984.1610381877
"164",258338.859904472,24664.3579074805,57542.8349623869,30692.7395809763,81042.670142044,85924.2291470971,189893.351651785,79540.6344459834,16684.1212691479,1267575.9180727,97325.9657790587,99255.7913015269,140671.171409365,292522.621891748,24218.1819076691,21392.971702055,40528.8569823324,19312.907149873,1704388.89055024,57718.106846295,110297.226890756,36160.7886921267,149186.011047792,27063.614618645
"165",258939.761078181,24729.812964392,58654.3494996669,30772.4176505388,81241.0544838531,86149.4305130983,190468.569855701,79744.1407331077,16743.2419283483,1270825.84354211,97568.5310560689,99505.3321048113,141131.073724902,293321.702457405,24285.0241926891,21451.9156439573,40669.114321297,19364.4424585851,1708702.28392086,57922.1043152402,110686.831932773,36240.8720556758,149585.572112486,27143.0681991022
"166",259540.662253617,25035.0745985563,59080.0535641222,30852.0957201013,81439.4388256622,86374.6318790994,191043.788059616,79947.6470202321,16802.3625875486,1274075.76901153,97811.0963330791,99754.8729080957,141590.976040438,294197.751991761,24351.8664777092,21510.8595858595,40809.3716602617,19415.9777672972,1713015.67729147,58126.1017841854,111076.43697479,36320.9554192249,149985.133177181,27222.5217795594
"167",260141.563426888,25097.7023813749,59119.3232544543,30931.7737896638,81637.8231674713,86599.8332451006,191619.006263532,80151.1533073565,16861.4832467489,1277325.69448095,98053.6616100894,100004.41371138,142050.878355975,295037.919819101,24418.7087627293,21569.8035277618,40949.6289992263,19467.5130760092,1717329.07066208,58330.0992531306,111466.042016807,36401.038782774,150384.694241875,27301.9753600167
"168",260742.464601641,24130.7791398663,57273.8969480905,31011.4518592263,81836.2075092805,86825.0346111018,192194.224467447,80354.6595944809,16920.6039059491,1280575.61995036,98296.2268870996,100253.954514665,142510.780671511,295808.780704746,24485.5510477493,21628.7474696641,41089.886338191,19519.0483847213,1721642.46403269,58534.0967220758,111855.647058824,36481.1221463231,150784.25530657,27381.4289404739
"169",261343.365776153,24414.1811344705,56551.1356590492,31091.1299287888,82034.5918510896,87050.2359771029,192769.442671363,80558.1658816053,16979.7245651494,1283825.54541978,98538.7921641098,100503.495317949,142970.682987048,296649.258610836,24552.3933327694,21687.6914115663,41230.1436771556,19570.5836934334,1725955.85740331,58738.094191021,112245.25210084,36561.2055098722,151183.816371264,27460.8825209311
"170",261944.266949814,24127.5426230945,56734.0516306537,31170.8079983513,82232.9761928987,87275.4373431041,193344.660875278,80761.6721687297,17038.8452243497,1287075.47088919,98781.3574411201,100753.036121233,143430.585302584,297478.661298937,24619.2356177894,21746.6353534686,41370.4010161203,19622.1190021455,1730269.25077392,58942.0916599662,112634.857142857,36641.2888734213,151583.377435959,27540.3361013884
"171",262545.168124783,25003.5162920093,56902.3887699225,31250.4860679138,82431.3605347078,87500.6387091053,193919.879079194,80965.1784558541,17097.9658835501,1290325.39635861,99023.9227181303,101002.576924518,143890.487618121,298317.997503647,24686.0779028095,21805.5792953708,41510.6583550849,19673.6543108576,1734582.64414453,59146.0891289114,113024.462184874,36721.3722369704,151982.938500653,27619.7896818456
"172",263146.069298706,25179.8648977035,56645.6237150959,31330.1641374763,82629.7448765169,87725.8400751064,194495.097283109,81168.6847429785,17157.0865427504,1293575.32182803,99266.4879951405,101252.117727802,144350.389933657,299150.163840085,24752.9201878295,21864.5232372731,41650.9156940496,19725.1896195697,1738896.03751514,59350.0865978566,113414.067226891,36801.4556005195,152382.499565348,27699.2432623028
"173",263746.970472971,24955.387004098,56902.1618268008,31409.8422070388,82828.1292183261,87951.0414411076,195070.315487025,81372.1910301029,17216.2072019507,1296825.24729744,99509.0532721508,101501.658531087,144810.292249194,299988.262664983,24819.7624728496,21923.4671791753,41791.1730330142,19776.7249282818,1743209.43088575,59554.0840668018,113803.672268908,36881.5389640686,152782.060630042,27778.6968427601
"174",264347.87164761,25260.6364072856,57310.8827216795,31489.5202766013,83026.5135601352,88176.2428071088,195645.53369094,81575.6973172273,17275.327861151,1300075.17276686,99751.618549161,101751.199334371,145270.19456473,300854.296677413,24886.6047578696,21982.4111210776,41931.4303719789,19828.2602369939,1747522.82425637,59758.081535747,114193.277310924,36961.6223276177,153181.621694737,27858.1504232173
"175",264948.772821489,24859.8167830341,59493.1488033039,31569.1983461638,83224.8979019443,88401.44417311,196220.751894856,81779.2036043517,17334.4485203514,1303325.09823628,99994.1838261712,102000.740137655,145730.096880267,301691.564769323,24953.4470428897,22041.3550629798,42071.6877109435,19879.7955457059,1751836.21762698,59962.0790046922,114582.882352941,37041.7056911668,153581.182759431,27937.6040036745
"176",265549.673996072,25357.319317146,59520.6078682328,31648.8764157263,83423.2822437534,88626.6455391111,196795.970098771,81982.7098914761,17393.5691795517,1306575.02370569,100236.749103181,102250.28094094,146189.999195803,302552.50954443,25020.2893279097,22100.2990048821,42211.9450499082,19931.330854418,1756149.61099759,60166.0764736374,114972.487394958,37121.7890547159,153980.743824125,28017.0575841318
"177",266150.575170329,25422.7743793985,60632.1224055127,31728.5544852888,83621.6665855625,88851.8469051123,197371.188302687,82186.2161786005,17452.689838752,1309824.94917511,100479.314380192,102499.821744224,146649.90151134,303361.251427263,25087.1316129298,22159.2429467844,42352.2023888728,19982.8661631301,1760463.0043682,60370.0739425826,115362.092436975,37201.872418265,154380.30488882,28096.511164589
"178",266751.476344459,25728.0360185673,61057.826469968,31808.2325548513,83820.0509273717,89077.0482711135,197946.406506602,82389.7224657249,17511.8104979524,1313074.87464453,100721.879657202,102749.362547509,147109.803826876,304227.017737212,25153.9738979499,22218.1868886866,42492.4597278375,20034.4014718422,1764776.39773881,60574.0714115278,115751.697478992,37281.9557818141,154779.865953514,28175.9647450462
"179",267352.377519013,25790.6638060752,61097.0961603001,31887.9106244138,84018.4352691808,89302.2496371146,198521.624710518,82593.2287528493,17570.9311571527,1316324.80011394,100964.444934212,102998.903350793,147569.706142413,305066.200167695,25220.8161829699,22277.1308305889,42632.7170668021,20085.9367805543,1769089.79110943,60778.068880473,116141.302521008,37362.0391453632,155179.427018209,28255.4183255034
"180",267953.278693111,24823.7405689604,59251.6698539363,31967.5886939763,84216.8196109899,89527.4510031158,199096.842914433,82796.7350399737,17630.051816353,1319574.72558336,101207.010211222,103248.444154077,148029.608457949,305854.034779543,25287.65846799,22336.0747724911,42772.9744057668,20137.4720892664,1773403.18448004,60982.0663494182,116530.907563025,37442.1225089123,155578.988082903,28334.8719059607
"181",268554.179867473,25107.1425676817,58528.908564895,32047.2667635388,84415.203952799,89752.652369117,199672.061118349,83000.241327098,17689.1724755533,1322824.65105277,101449.575488233,103497.984957362,148489.510773486,306693.446939791,25354.50075301,22395.0187143934,42913.2317447314,20189.0073979785,1777716.57785065,61186.0638183634,116920.512605042,37522.2058724614,155978.549147598,28414.3254864179
"182",269155.081041847,24820.5040601633,58711.8245364995,32126.9448331013,84613.5882946081,89977.8537351181,200247.279322264,83203.7476142224,17748.2931347537,1326074.57652219,101692.140765243,103747.525760646,148949.413089022,307524.653741806,25421.3430380301,22453.9626562956,43053.4890836961,20240.5427066906,1782029.97122126,61390.0612873086,117310.117647059,37602.2892360105,156378.110212292,28493.7790668751
"183",269755.982215998,25696.4777326927,58880.1616757684,32206.6229026639,84811.9726364173,90203.0551011193,200822.49752618,83407.2539013468,17807.413793954,1329324.50199161,101934.706042253,103997.066563931,149409.315404559,308363.220043415,25488.1853230501,22512.9065981979,43193.7464226607,20292.0780154027,1786343.36459188,61594.0587562538,117699.722689076,37682.3725995596,156777.671276987,28573.2326473324
"184",270356.883390432,25872.8263417738,58623.3966209417,32286.3009722264,85010.3569782264,90428.2564671205,201397.715730095,83610.7601884712,17866.5344531543,1332574.42746102,102177.271319263,104246.607367215,149869.217720095,309196.474364914,25555.0276080702,22571.8505401001,43334.0037616254,20343.6133241147,1790656.75796249,61798.056225199,118089.327731092,37762.4559631087,157177.232341681,28652.6862277896
"185",270957.78456467,25648.3484513419,58879.9347326466,32365.9790417889,85208.7413200355,90653.4578331216,201972.933934011,83814.2664755956,17925.6551123546,1335824.35293044,102419.836596274,104496.1481705,150329.120035632,310034.123922072,25621.8698930902,22630.7944820024,43474.26110059,20395.1486328268,1794970.1513331,62002.0536941442,118478.932773109,37842.5393266578,157576.793406376,28732.1398082468
"186",271558.685738943,25953.597857503,59288.6556275254,32445.6571113514,85407.1256618446,90878.6591991228,202548.152137926,84017.77276272,17984.775771555,1339074.27839986,102662.401873284,104745.688973784,150789.022351168,310892.469976694,25688.7121781103,22689.7384239046,43614.5184395547,20446.6839415389,1799283.54470371,62206.0511630894,118868.537815126,37922.6226902069,157976.35447107,28811.5933887041
"187",272159.586913325,25552.7782360378,61470.9217091497,32525.3351809139,85605.5100036537,91103.860565124,203123.370341842,84221.2790498444,18043.8964307553,1342324.20386927,102904.967150294,104995.229777068,151248.924666705,311729.504064091,25755.5544631303,22748.6823658069,43754.7757785193,20498.219250251,1803596.93807432,62410.0486320346,119258.142857143,38002.706053756,158375.915535765,28891.0469691613
"188",272760.488087536,26050.2807727604,61498.3807740786,32605.0132504764,85803.8943454629,91329.0619311252,203698.588545757,84424.7853369688,18103.0170899556,1345574.12933869,103147.532427304,105244.770580353,151708.826982241,312584.079627205,25822.3967481504,22807.6263077092,43895.033117484,20549.7545589631,1807910.33144494,62614.0461009798,119647.74789916,38082.7894173051,158775.476600459,28970.5005496185
"189",273361.389261885,26115.7358374592,62609.8953113585,32684.6913200389,86002.278687272,91554.2632971263,204273.806749673,84628.2916240932,18162.137749156,1348824.0548081,103390.097704314,105494.311383637,152168.729297778,313399.979343727,25889.2390331704,22866.5702496114,44035.2904564486,20601.2898676752,1812223.72481555,62818.043569925,120037.352941176,38162.8727808542,159175.037665154,29049.9541300758
"190",273962.290436187,26420.9974789201,63035.5993758139,32764.3693896014,86200.6630290811,91779.4646631275,204849.024953588,84831.7979112176,18221.2584083563,1352073.98027752,103632.662981325,105743.852186922,152628.631613314,314258.127064125,25956.0813181905,22925.5141915137,44175.5477954133,20652.8251763873,1816537.11818616,63022.0410388702,120426.957983193,38242.9561444033,159574.598729848,29129.407710533
"191",274563.191610442,26483.6252685757,63074.869066146,32844.0474591639,86399.0473708902,92004.6660291287,205424.243157503,85035.304198342,18280.3790675566,1355323.90574694,103875.228258335,105993.392990206,153088.533928851,315096.579438168,26022.9236032106,22984.4581334159,44315.8051343779,20704.3604850994,1820850.51155677,63226.0385078154,120816.56302521,38323.0395079524,159974.159794543,29208.8612909902
"192",275164.092784796,25516.7020334734,61229.4427597822,32923.7255287264,86597.4317126993,92229.8673951298,205999.461361419,85238.8104854664,18339.4997267569,1358573.83121635,104117.793535345,106242.93379349,153548.436244387,315896.989468774,26089.7658882306,23043.4020753182,44456.0624733426,20755.8957938115,1825163.90492738,63430.0359767606,121206.168067227,38403.1228715015,160373.720859237,29288.3148714475
"193",275764.993959058,25800.1040340803,60506.6814707409,33003.4035982889,86795.8160545085,92455.068761131,206574.679565334,85442.3167725908,18398.6203859573,1361823.75668577,104360.358812355,106492.474596775,154008.338559924,316735.612043983,26156.6081732507,23102.3460172204,44596.3198123072,20807.4311025235,1829477.298298,63634.0334457057,121595.773109244,38483.2062350506,160773.281923931,29367.7684519047
"194",276365.895133363,25513.4655283287,60689.5974423454,33083.0816678514,86994.2003963176,92680.2701271322,207149.89776925,85645.8230597152,18457.7410451576,1365073.68215519,104602.924089366,106742.015400059,154468.24087546,317568.155469888,26223.4504582707,23161.2899591227,44736.5771512719,20858.9664112356,1833790.69166861,63838.0309146509,121985.37815126,38563.2895985997,161172.842988626,29447.2220323619
"195",276966.796307683,26389.4392025137,60857.9345816142,33162.7597374139,87192.5847381267,92905.4714931333,207725.115973165,85849.3293468396,18516.8617043579,1368323.6076246,104845.489366376,106991.556203344,154928.143190997,318406.151369112,26290.2927432908,23220.2339010249,44876.8344902365,20910.5017199477,1838104.08503922,64042.0283835961,122374.983193277,38643.3729621488,161572.40405332,29526.6756128192
"196",277567.697481949,26565.787813146,60601.1695267876,33242.4378069764,87390.9690799358,93130.6728591345,208300.334177081,86052.835633964,18575.9823635582,1371573.53309402,105088.054643386,107241.097006628,155388.045506533,319240.211752145,26357.1350283108,23279.1778429272,45017.0918292012,20962.0370286598,1842417.47840983,64246.0258525413,122764.588235294,38723.4563256979,161971.965118015,29606.1291932764
"197",278168.598656275,26341.3099241676,60857.7076384925,33322.1158765389,87589.3534217449,93355.8742251357,208875.552380996,86256.3419210883,18635.1030227586,1374823.45856344,105330.619920396,107490.637809912,155847.94782207,320077.528457818,26423.9773133309,23338.1217848295,45157.3491681658,21013.5723373719,1846730.87178045,64450.0233214865,123154.193277311,38803.539689247,162371.526182709,29685.5827737336
"198",278769.499830565,26646.5593316906,61266.4285333712,33401.7939461014,87787.7377635541,93581.0755911369,209450.770584912,86459.8482082127,18694.2236819589,1378073.38403285,105573.185197407,107740.178613197,156307.850137606,320930.178692459,26490.8195983509,23397.0657267317,45297.6065071305,21065.107646084,1851044.26515106,64654.0207904317,123543.798319328,38883.6230527961,162771.087247404,29765.0363541909
"199",279370.401004854,26245.7397115016,63448.6946149956,33481.4720156639,87986.1221053632,93806.276957138,210025.988788827,86663.3544953371,18753.3443411592,1381323.30950227,105815.750474417,107989.719416481,156767.752453143,321767.039411635,26557.661883371,23456.009668634,45437.8638460951,21116.6429547961,1855357.65852167,64858.0182593769,123933.403361345,38963.7064163452,163170.648312098,29844.4899346481
